"GEO2010","COUNTY","HFLG175","FAVINC0D","MDFAMY0","FAY0100","FAY0150","FAY0200","FAY0250","FAY0300","FAY0350","FAY0400","FAY0450","FAY0500","FAY0600","FAY0750","FAY01000","FAY01250","FAY01500","FAY02000","FAY0M200"
"22071001500","71","1","513","12271","202","84","50","16","22","50","22","6","20","17","7","0","0","0","7","10"
"22071001600","71","1","369","10873","163","128","38","39","1","1","1","1","6","1","1","1","0","1","0","0"
"22071001701","71","1","749","43571","33","51","37","74","45","77","38","30","74","87","83","45","54","13","8","0"
"22071001702","71","1","1137","40179","56","70","98","88","76","83","94","86","56","148","119","120","34","9","0","0"
"22071001720","71","1","1309","38565","91","87","106","103","121","76","86","107","85","146","137","126","10","8","9","11"
"22071001722","71","1","1821","27701","289","97","176","238","185","146","97","104","63","99","166","64","54","32","11","0"
"22071001723","71","0","1459","45763","33","127","65","105","161","57","92","66","112","236","196","132","57","6","14","0"
"22071001724","71","0","326","41069","13","17","29","25","32","23","12","25","22","32","30","42","6","3","5","2"
"22071001725","71","0","277","41815","15","16","8","16","19","28","22","28","23","26","26","30","11","0","0","1"
"22071001730","71","0","255","43500","6","9","13","18","21","21","25","18","15","26","31","30","13","0","0","3"
"22071001734","71","0","418","49519","18","23","5","40","5","39","27","36","15","47","55","49","23","10","15","4"
"22071001735","71","1","1342","30471","204","53","182","84","135","179","93","81","56","54","115","56","25","19","6","0"
"22071001736","71","1","1039","20271","300","123","90","111","36","35","46","25","40","97","91","28","0","0","17","0"
"22071001737","71","0","1062","41846","82","76","48","54","123","69","56","64","97","93","116","113","46","0","25","0"
"22071001739","71","0","823","41181","87","82","66","27","70","46","25","24","39","55","124","72","41","28","10","27"
"22071001740","71","0","1395","51782","95","51","49","61","60","59","152","57","80","174","158","211","157","25","6","0"
"22071001741","71","1","464","45000","9","29","37","11","22","0","71","53","50","12","73","39","34","12","12","0"
"22071001743","71","0","1019","34110","83","79","142","71","65","77","80","39","78","67","78","71","35","34","4","8"
"22071001744","71","0","1228","34110","101","97","173","87","79","93","97","49","96","82","94","86","43","42","7","10"
"22071001745","71","0","1130","38421","136","83","88","64","82","62","60","62","99","90","130","119","38","6","4","2"
"22071001746","71","0","1378","38419","167","102","108","79","100","76","74","76","121","111","160","145","47","9","5","3"
"22071001747","71","1","1749","54866","64","52","56","79","81","100","89","122","122","169","274","280","102","66","23","63"
"22071001748","71","1","471","54866","18","14","16","22","23","27","24","33","34","46","74","76","28","19","7","17"
"22071001749","71","0","790","21801","216","98","62","48","58","48","52","54","26","22","40","42","9","3","3","3"
"22071001750","71","1","1314","21801","360","163","104","81","99","81","87","91","44","37","67","71","17","5","7","6"
"22071001751","71","0","211","15645","79","22","25","13","12","19","12","0","5","12","4","0","3","0","0","0"
"22071001800","71","0","199","29141","29","6","29","14","27","23","9","10","4","14","7","8","8","0","11","0"
"22071001900","71","0","528","18750","141","74","58","55","44","35","26","12","0","12","47","12","0","4","0","8"
"22071002000","71","0","550","19048","122","107","54","90","27","42","28","17","33","0","17","7","6","0","0","0"
"22071002100","71","0","401","25114","57","30","60","53","33","39","10","16","25","36","17","21","4","0","0","0"
"22071002200","71","1","468","23649","70","77","44","63","20","27","26","31","22","44","25","9","10","0","0","0"
"22071002300","71","0","918","31118","145","72","80","50","84","76","76","73","48","60","90","36","0","5","0","14"
"22071002401","71","1","554","37679","89","33","30","27","50","28","33","48","28","36","65","49","21","9","0","8"
"22071002402","71","1","973","31675","112","122","72","56","89","70","47","62","84","134","66","27","18","7","0","7"
"22071002501","71","0","694","44063","82","19","25","31","50","24","62","57","55","109","75","79","8","5","0","13"
"22071002502","71","1","833","36750","45","58","87","55","78","55","102","99","21","56","46","83","33","0","0","15"
"22071002503","71","1","563","46736","6","34","39","11","60","51","13","55","44","22","64","81","54","20","6","3"
"22071002504","71","1","715","42367","39","38","70","22","42","48","54","74","45","35","115","77","34","4","18","0"
"22071002600","71","0","183","31510","29","10","0","28","10","39","12","6","6","7","0","12","13","0","5","6"
"22071002700","71","1","624","20200","147","81","80","100","50","32","8","35","32","23","14","0","13","0","0","9"
"22071002800","71","1","485","18472","113","75","64","44","71","39","14","7","7","10","15","13","0","0","0","5"
"22071002900","71","2","513","21132","69","85","74","92","41","37","23","16","13","25","24","8","6","0","0","8"
"22071003000","71","1","497","19531","108","92","56","71","48","24","8","37","25","6","6","16","0","0","0","0"
"22071003100","71","1","489","19883","141","37","68","35","23","57","23","23","9","21","35","17","0","0","0","0"
"22071003301","71","1","777","69063","28","13","28","35","0","30","37","37","18","90","124","163","60","54","46","14"
"22071003302","71","2","1142","50440","82","74","82","62","44","34","45","72","60","223","122","124","31","27","47","13"
"22071003303","71","0","613","34855","40","57","31","40","63","78","56","42","46","48","67","34","5","6","0","0"
"22071003304","71","0","738","36371","85","50","69","41","54","53","78","82","38","46","50","59","12","0","8","13"
"22071003307","71","1","482","28403","61","65","51","19","68","26","42","7","12","82","10","28","11","0","0","0"
"22071003308","71","0","1109","36440","115","79","85","107","96","46","86","99","61","145","55","91","0","44","0","0"
"22071003400","71","0","442","20733","89","88","27","68","25","24","23","25","8","5","32","20","4","0","0","4"
"22071003500","71","1","452","19375","128","51","55","64","45","36","28","5","8","0","25","7","0","0","0","0"
"22071003600","71","0","489","21099","89","72","58","80","16","22","32","18","12","23","51","11","0","0","0","5"
"22071003701","71","0","484","41383","29","23","40","35","25","41","29","35","76","27","76","21","12","0","0","7"
"22071003702","71","0","1053","28433","131","84","135","98","126","79","88","67","50","40","63","63","18","0","0","12"
"22071003800","71","1","246","99211","0","27","6","5","5","4","0","0","6","35","15","21","41","11","8","62"
"22071003900","71","1","288","20859","69","27","40","20","13","21","13","27","21","3","19","4","0","0","0","0"
"22071004000","71","2","617","24375","123","96","47","55","87","69","35","22","1","56","7","16","14","0","0","0"
"22071004100","71","0","376","52663","22","42","21","16","15","23","2","15","23","41","27","64","15","10","14","19"
"22071004401","71","1","547","10231","271","46","48","29","83","30","7","8","0","6","19","0","0","0","0","0"
"22071004402","71","1","676","5144","467","52","36","20","6","0","11","20","5","8","11","24","8","0","0","8"
"22071004500","71","0","713","17392","180","62","141","55","53","54","45","49","5","7","32","21","0","0","0","3"
"22071004600","71","0","89","50671","6","2","6","4","2","6","2","4","8","9","8","14","8","1","1","3"
"22071004800","71","0","712","4191","524","62","34","43","30","0","19","0","0","0","0","0","0","0","0","0"
"22071004900","71","0","632","12350","241","107","59","77","42","23","10","15","10","10","13","0","8","0","0","16"
"22071005000","71","0","367","24766","96","20","37","32","36","33","12","20","34","4","26","12","5","0","0","0"
"22071005400","71","0","345","34230","45","21","25","51","6","37","6","30","1","26","60","19","0","17","5","6"
"22071005500","71","0","703","58051","31","35","21","50","37","21","27","18","37","95","90","107","46","44","23","12"
"22071005601","71","0","829","62846","26","6","32","44","69","17","25","37","66","63","159","120","30","60","54","21"
"22071005602","71","1","853","68542","14","5","22","47","23","21","56","22","25","89","175","137","117","32","59","9"
"22071005603","71","1","478","59643","7","13","28","25","16","16","10","22","38","65","81","69","41","30","5","12"
"22071005604","71","1","512","60978","0","14","35","4","33","23","49","34","22","33","58","72","55","25","26","29"
"22071006000","71","1","159","16928","59","6","23","26","17","12","0","0","0","0","14","0","0","0","0","0"
"22071006300","71","0","576","23750","130","42","65","69","69","42","30","36","11","27","7","23","8","3","5","9"
"22071006400","71","0","688","27744","123","92","62","58","46","59","34","48","16","55","38","47","5","0","0","5"
"22071006500","71","0","709","22724","156","84","43","105","61","43","27","26","54","21","7","27","11","11","4","19"
"22071006900","71","1","1162","9688","588","228","116","32","83","13","18","48","7","0","8","0","14","0","0","9"
"22071007000","71","1","209","24215","54","9","23","17","25","22","11","6","0","20","12","0","0","0","6","0"
"22071007101","71","0","238","18000","54","61","17","20","23","21","10","5","4","8","11","0","0","0","0","0"
"22071007200","71","0","535","16929","167","65","76","67","8","22","29","31","11","13","32","9","0","0","0","5"
"22071007501","71","0","820","26271","160","81","61","75","76","46","46","37","48","67","51","39","11","5","0","5"
"22071007502","71","2","1001","26272","162","57","134","121","132","75","52","37","61","85","29","40","8","10","0","10"
"22071007604","71","1","641","126335","1","1","6","10","1","14","15","1","33","41","32","60","111","42","98","184"
"22071007605","71","1","430","21723","79","59","41","47","21","39","15","23","8","45","35","10","1","11","1","1"
"22071007606","71","0","178","49267","12","5","9","8","9","8","15","10","11","16","12","25","9","3","8","12"
"22071007700","71","0","210","32188","28","18","21","15","8","14","8","13","4","3","24","11","3","14","5","14"
"22071007800","71","0","222","41250","35","15","31","0","9","18","0","6","22","20","11","6","12","12","7","18"
"22071008200","71","0","237","32386","59","26","12","6","5","40","0","20","6","8","9","10","23","0","0","13"
"22071008300","71","0","319","40469","63","11","36","0","17","23","8","15","0","0","6","36","0","0","31","73"
"22071008400","71","0","215","29196","35","15","22","21","19","8","11","34","6","0","21","8","7","5","0","3"
"22071008500","71","1","370","14236","89","107","25","28","14","25","7","25","36","0","8","0","6","0","0","0"
"22071008600","71","1","373","18320","131","27","50","46","9","6","6","5","23","18","0","14","16","9","0","13"
"22071008800","71","0","445","22125","153","35","9","53","27","40","31","22","12","15","20","7","17","4","0","0"
"22071009000","71","0","457","102541","20","0","0","6","47","8","15","0","6","12","42","71","13","62","55","100"
"22071009100","71","0","498","22386","119","59","50","50","27","19","40","50","15","0","20","38","7","0","0","4"
"22071009200","71","1","399","15045","121","78","53","23","42","15","26","6","0","9","21","5","0","0","0","0"
"22071009400","71","1","513","11685","210","85","70","33","16","26","10","13","8","28","0","14","0","0","0","0"
"22071009600","71","0","329","27946","54","44","49","12","17","39","22","23","11","4","22","10","6","0","16","0"
"22071009700","71","0","363","25964","80","40","27","21","35","39","14","18","20","33","4","27","5","0","0","0"
"22071009900","71","0","474","62500","26","12","22","11","40","15","11","30","22","35","57","73","38","10","35","37"
"22071010000","71","1","541","25884","143","25","47","41","49","37","43","39","12","40","16","23","7","8","0","11"
"22071010100","71","0","557","53750","56","7","9","48","60","12","15","32","28","44","52","81","40","19","17","37"
"22071010200","71","1","669","19866","179","81","75","38","55","56","56","17","29","45","20","8","0","6","0","0"
"22071010300","71","0","863","21404","185","129","72","122","45","51","36","16","34","37","39","39","21","16","9","12"
"22071010600","71","1","298","29444","62","22","29","23","15","34","3","37","6","25","21","3","8","0","0","10"
"22071010700","71","0","426","46912","53","29","14","9","28","29","6","32","45","12","78","34","12","0","7","38"
"22071010800","71","1","290","65833","20","5","6","4","0","0","20","15","13","19","63","26","23","10","12","54"
"22071010900","71","0","750","35500","129","62","20","34","38","89","26","0","15","70","34","57","54","62","32","28"
"22071011100","71","1","571","25436","80","95","92","11","65","43","45","7","0","26","29","35","10","0","9","24"
"22071011200","71","0","362","54375","21","39","14","0","11","12","24","19","5","53","62","69","27","6","0","0"
"22071011400","71","0","392","71667","7","17","26","19","19","13","12","18","25","20","21","62","22","21","42","48"
"22071011500","71","1","336","105255","20","0","13","11","0","15","8","28","0","24","9","31","36","16","46","79"
"22071011600","71","1","329","116908","0","0","7","0","6","17","7","8","0","37","43","15","34","23","26","106"
"22071011700","71","1","802","146788","7","4","13","4","23","4","13","29","16","16","101","60","55","63","103","291"
"22071011900","71","0","312","93353","10","0","0","23","0","8","4","18","17","0","37","53","47","6","38","51"
"22071012000","71","1","356","107003","10","0","0","32","0","4","15","10","6","0","48","43","31","27","36","94"
"22071012101","71","0","447","71397","31","21","10","25","16","35","11","5","6","27","44","84","28","18","22","64"
"22071012102","71","2","226","145128","24","0","0","4","5","0","0","4","0","6","0","29","21","24","24","85"
"22071012200","71","0","459","86322","17","9","9","0","6","12","0","60","0","40","31","108","60","20","13","62"
"22071012300","71","0","576","35988","84","58","45","5","47","32","48","9","81","35","54","32","17","22","0","7"
"22071012400","71","2","425","54019","47","18","7","34","8","25","21","12","16","65","90","15","26","16","20","17"
"22071012500","71","1","363","41806","49","18","32","29","9","11","27","9","11","19","54","19","41","12","5","18"
"22071012600","71","0","360","64483","18","30","18","0","35","16","5","7","8","20","35","32","33","29","16","58"
"22071012700","71","1","508","40833","48","32","50","36","23","38","21","21","32","21","34","40","15","20","46","31"
"22071012800","71","1","543","46728","57","39","9","47","33","39","12","12","41","51","36","66","63","16","22","0"
"22071012900","71","1","347","34097","62","37","36","12","6","27","16","13","10","12","64","21","15","8","8","0"
"22071013000","71","1","447","20083","100","70","53","25","41","29","16","15","8","19","34","6","10","8","13","0"
"22071013100","71","1","487","20208","123","69","48","55","41","27","33","0","16","14","23","32","0","0","0","6"
"22071013200","71","0","838","35417","108","53","107","31","64","45","104","39","19","42","131","61","25","5","0","4"
"22071013301","71","0","92","92938","1","1","1","3","4","3","4","1","2","5","9","12","9","5","8","17"
"22071013302","71","0","67","109616","0","0","2","3","0","2","0","2","0","2","8","6","10","4","9","13"
"22071013400","71","2","195","61577","25","1","5","0","10","9","13","0","5","5","5","36","12","13","0","56"
"22071013500","71","1","253","60605","0","11","23","0","6","15","17","12","18","22","30","17","25","6","23","28"
"22071013600","71","2","297","17404","78","4","60","44","10","18","31","18","19","15","0","0","0","0","0","0"
"22071013700","71","4","1174","19779","297","200","115","115","75","50","65","28","21","82","65","49","7","1","0","13"
"22071013800","71","1","1572","10957","778","257","142","77","46","69","49","38","20","35","7","25","10","0","4","10"
"22071013900","71","1","242","26819","71","12","10","23","7","17","12","12","0","9","13","15","5","5","21","10"
"22071014000","71","2","592","12656","287","101","33","44","43","24","6","24","13","9","9","0","0","0","0","0"
"22071014100","71","1","636","14439","282","118","34","47","23","45","34","9","8","1","9","2","15","13","1","2"
"22071014200","71","2","469","23580","145","74","23","35","16","18","17","24","7","22","56","14","10","0","0","8"
"22071014300","71","2","806","13375","381","85","38","89","85","18","38","5","0","34","14","12","5","0","6","0"
"22071014400","71","1","432","32508","30","48","49","66","6","29","45","12","13","23","38","39","11","11","12","0"
"22071014500","71","1","74","18000","17","21","6","7","8","7","5","3","3","4","5","0","0","0","0","0"
"22071980000","71","2","559","52147","37","12","40","36","14","42","13","34","52","59","58","89","65","4","4","20"
"22071980100","71","2","194","15680","74","21","24","14","13","20","13","1","7","12","6","1","5","0","0","0"
"22071990000","71","5","5730","56651","246","233","259","338","357","402","357","394","355","497","556","706","349","128","225","376"
"22073000100","73","0","1132","53470","54","30","15","57","78","37","115","69","46","134","99","176","51","46","38","76"
"22073000200","73","1","1624","61957","16","36","39","35","115","46","89","99","83","193","224","253","167","41","87","97"
"22073000401","73","1","391","61691","22","19","18","0","33","15","24","8","15","30","103","61","34","0","0","9"
"22073000402","73","0","442","34434","44","37","34","35","27","44","14","22","16","62","40","17","29","0","11","0"
"22073000500","73","1","917","37982","95","58","75","38","47","93","82","54","90","95","66","66","30","6","9","6"
