"","LE_x","GEOID","city","ACS.majBlack","LE","city.fac"
"3474",88.2,24031706012,"Washington",FALSE,88.2,"Washington"
"3475",85.4,24031706013,"Washington",FALSE,85.4,"Washington"
"3476",78.3,24033800102,"Washington",FALSE,78.3,"Washington"
"3477",78.9,24033800103,"Washington",FALSE,78.9,"Washington"
"3478",80.3,24033800105,"Washington",TRUE,80.3,"Washington"
"3479",80.1,24033800106,"Washington",TRUE,80.1,"Washington"
"3480",76.9,24033800109,"Washington",FALSE,76.9,"Washington"
"3481",83.3,24033800203,"Washington",FALSE,83.3,"Washington"
"3482",79.4,24033800206,"Washington",TRUE,79.4,"Washington"
"3483",80.3,24033800208,"Washington",TRUE,80.3,"Washington"
"3484",76.2,24033800209,"Washington",TRUE,76.2,"Washington"
"3485",77.8,24033800210,"Washington",TRUE,77.8,"Washington"
"3486",78.7,24033800211,"Washington",TRUE,78.7,"Washington"
"3487",79.9,24033800212,"Washington",TRUE,79.9,"Washington"
"3488",79.3,24033800213,"Washington",FALSE,79.3,"Washington"
"3489",77.8,24033800214,"Washington",TRUE,77.8,"Washington"
"3490",76.5,24033800215,"Washington",TRUE,76.5,"Washington"
"3491",81.9,24033800401,"Washington",FALSE,81.9,"Washington"
"3492",78.5,24033800402,"Washington",FALSE,78.5,"Washington"
"3493",82.5,24033800403,"Washington",FALSE,82.5,"Washington"
"3494",79.1,24033800408,"Washington",TRUE,79.1,"Washington"
"3495",80.2,24033800409,"Washington",FALSE,80.2,"Washington"
"3496",81.1,24033800410,"Washington",TRUE,81.1,"Washington"
"3497",82.3,24033800411,"Washington",TRUE,82.3,"Washington"
"3498",85,24033800412,"Washington",TRUE,85,"Washington"
"3499",77.9,24033800413,"Washington",TRUE,77.9,"Washington"
"3500",80.4,24033800504,"Washington",FALSE,80.4,"Washington"
"3501",81.7,24033800505,"Washington",FALSE,81.7,"Washington"
"3502",80.2,24033800507,"Washington",TRUE,80.2,"Washington"
"3503",87.3,24033800509,"Washington",TRUE,87.3,"Washington"
"3504",80.5,24033800511,"Washington",TRUE,80.5,"Washington"
"3505",80.3,24033800513,"Washington",FALSE,80.3,"Washington"
"3506",80.1,24033800514,"Washington",TRUE,80.1,"Washington"
"3507",82.8,24033800515,"Washington",TRUE,82.8,"Washington"
"3508",81.9,24033800516,"Washington",TRUE,81.9,"Washington"
"3509",80.3,24033800517,"Washington",TRUE,80.3,"Washington"
"3510",80,24033800518,"Washington",TRUE,80,"Washington"
"3511",84.9,24033800519,"Washington",TRUE,84.9,"Washington"
"3512",76.3,24033800520,"Washington",TRUE,76.3,"Washington"
"3513",78.3,24033800601,"Washington",TRUE,78.3,"Washington"
"3514",78.4,24033800604,"Washington",TRUE,78.4,"Washington"
"3515",77.8,24033800605,"Washington",TRUE,77.8,"Washington"
"3516",79.9,24033800607,"Washington",TRUE,79.9,"Washington"
"3517",82,24033800701,"Washington",TRUE,82,"Washington"
"3518",78.2,24033800704,"Washington",TRUE,78.2,"Washington"
"3519",78.8,24033800705,"Washington",TRUE,78.8,"Washington"
"3520",79.4,24033800706,"Washington",TRUE,79.4,"Washington"
"3521",78.7,24033800707,"Washington",TRUE,78.7,"Washington"
"3522",80.5,24033800800,"Washington",FALSE,80.5,"Washington"
"3523",81.2,24033800900,"Washington",FALSE,81.2,"Washington"
"3524",77,24033801003,"Washington",TRUE,77,"Washington"
"3525",77.7,24033801004,"Washington",TRUE,77.7,"Washington"
"3526",76.6,24033801005,"Washington",TRUE,76.6,"Washington"
"3527",79.6,24033801006,"Washington",TRUE,79.6,"Washington"
"3528",82.2,24033801207,"Washington",TRUE,82.2,"Washington"
"3529",79.9,24033801208,"Washington",TRUE,79.9,"Washington"
"3530",78.9,24033801209,"Washington",TRUE,78.9,"Washington"
"3531",77.7,24033801211,"Washington",TRUE,77.7,"Washington"
"3532",80.4,24033801212,"Washington",TRUE,80.4,"Washington"
"3533",81.5,24033801213,"Washington",TRUE,81.5,"Washington"
"3534",79.5,24033801214,"Washington",TRUE,79.5,"Washington"
"3535",78.8,24033801215,"Washington",TRUE,78.8,"Washington"
"3536",81.4,24033801216,"Washington",TRUE,81.4,"Washington"
"3537",76.7,24033801217,"Washington",TRUE,76.7,"Washington"
"3538",79.4,24033801302,"Washington",FALSE,79.4,"Washington"
"3539",83.1,24033801305,"Washington",TRUE,83.1,"Washington"
"3540",88.3,24033801307,"Washington",TRUE,88.3,"Washington"
"3541",84.5,24033801308,"Washington",TRUE,84.5,"Washington"
"3542",82.7,24033801309,"Washington",TRUE,82.7,"Washington"
"3543",83.2,24033801310,"Washington",TRUE,83.2,"Washington"
"3544",80,24033801311,"Washington",TRUE,80,"Washington"
"3545",82.7,24033801312,"Washington",TRUE,82.7,"Washington"
"3546",78.4,24033801313,"Washington",TRUE,78.4,"Washington"
"3547",78.1,24033801404,"Washington",TRUE,78.1,"Washington"
"3548",80.7,24033801405,"Washington",FALSE,80.7,"Washington"
"3549",81.6,24033801406,"Washington",TRUE,81.6,"Washington"
"3550",78.7,24033801407,"Washington",TRUE,78.7,"Washington"
"3551",82.1,24033801408,"Washington",TRUE,82.1,"Washington"
"3552",84,24033801410,"Washington",TRUE,84,"Washington"
"3553",83,24033801411,"Washington",TRUE,83,"Washington"
"3554",83.5,24033801500,"Washington",TRUE,83.5,"Washington"
"3555",75.9,24033801701,"Washington",TRUE,75.9,"Washington"
"3556",78.4,24033801702,"Washington",TRUE,78.4,"Washington"
"3557",74.8,24033801706,"Washington",TRUE,74.8,"Washington"
"3558",80,24033801707,"Washington",TRUE,80,"Washington"
"3559",78.1,24033801708,"Washington",TRUE,78.1,"Washington"
"3560",79.1,24033801801,"Washington",TRUE,79.1,"Washington"
"3561",77.7,24033801802,"Washington",TRUE,77.7,"Washington"
"3562",79.7,24033801804,"Washington",TRUE,79.7,"Washington"
"3563",73.1,24033801805,"Washington",TRUE,73.1,"Washington"
"3564",81.2,24033801807,"Washington",TRUE,81.2,"Washington"
"3565",76.1,24033801808,"Washington",TRUE,76.1,"Washington"
"3566",78.7,24033801901,"Washington",TRUE,78.7,"Washington"
"3567",78.5,24033801904,"Washington",TRUE,78.5,"Washington"
"3568",78.7,24033801905,"Washington",TRUE,78.7,"Washington"
"3569",70.2,24033801906,"Washington",TRUE,70.2,"Washington"
"3570",76.4,24033801907,"Washington",TRUE,76.4,"Washington"
"3571",80,24033801908,"Washington",TRUE,80,"Washington"
"3572",77.1,24033802001,"Washington",TRUE,77.1,"Washington"
"3573",75.9,24033802002,"Washington",TRUE,75.9,"Washington"
"3574",81.4,24033802103,"Washington",TRUE,81.4,"Washington"
"3575",71.9,24033802104,"Washington",TRUE,71.9,"Washington"
"3576",74.8,24033802107,"Washington",TRUE,74.8,"Washington"
"3577",79.6,24033802201,"Washington",TRUE,79.6,"Washington"
"3578",76.4,24033802203,"Washington",TRUE,76.4,"Washington"
"3579",79.9,24033802204,"Washington",TRUE,79.9,"Washington"
"3580",77.5,24033802301,"Washington",TRUE,77.5,"Washington"
"3581",73.5,24033802404,"Washington",TRUE,73.5,"Washington"
"3582",83.5,24033802405,"Washington",TRUE,83.5,"Washington"
"3583",75.2,24033802407,"Washington",TRUE,75.2,"Washington"
"3584",76.9,24033802408,"Washington",TRUE,76.9,"Washington"
"3585",76.1,24033802501,"Washington",TRUE,76.1,"Washington"
"3586",79.9,24033802502,"Washington",TRUE,79.9,"Washington"
"3587",77,24033802700,"Washington",TRUE,77,"Washington"
"3588",79.3,24033802803,"Washington",TRUE,79.3,"Washington"
"3589",80.7,24033802804,"Washington",TRUE,80.7,"Washington"
"3590",82,24033802805,"Washington",TRUE,82,"Washington"
"3591",73.7,24033802901,"Washington",TRUE,73.7,"Washington"
"3592",77.9,24033803001,"Washington",TRUE,77.9,"Washington"
"3593",79.4,24033803002,"Washington",TRUE,79.4,"Washington"
"3594",78.8,24033803100,"Washington",TRUE,78.8,"Washington"
"3595",71.8,24033803200,"Washington",TRUE,71.8,"Washington"
"3596",79.5,24033803300,"Washington",TRUE,79.5,"Washington"
"3597",71.6,24033803401,"Washington",TRUE,71.6,"Washington"
"3598",78.8,24033803402,"Washington",TRUE,78.8,"Washington"
"3599",76.9,24033803508,"Washington",TRUE,76.9,"Washington"
"3600",76.4,24033803509,"Washington",TRUE,76.4,"Washington"
"3601",78.2,24033803512,"Washington",TRUE,78.2,"Washington"
"3602",78.6,24033803513,"Washington",TRUE,78.6,"Washington"
"3603",75.6,24033803514,"Washington",TRUE,75.6,"Washington"
"3604",82.3,24033803516,"Washington",TRUE,82.3,"Washington"
"3605",79.9,24033803519,"Washington",TRUE,79.9,"Washington"
"3606",80.6,24033803520,"Washington",TRUE,80.6,"Washington"
"3607",81.8,24033803521,"Washington",TRUE,81.8,"Washington"
"3608",79.3,24033803522,"Washington",TRUE,79.3,"Washington"
"3609",85.4,24033803523,"Washington",TRUE,85.4,"Washington"
"3610",77.2,24033803524,"Washington",TRUE,77.2,"Washington"
"3611",75.2,24033803525,"Washington",TRUE,75.2,"Washington"
"3612",80.8,24033803526,"Washington",TRUE,80.8,"Washington"
"3613",80.6,24033803527,"Washington",TRUE,80.6,"Washington"
"3614",81.7,24033803601,"Washington",TRUE,81.7,"Washington"
"3615",75.7,24033803602,"Washington",TRUE,75.7,"Washington"
"3616",83.7,24033803605,"Washington",TRUE,83.7,"Washington"
"3617",81,24033803606,"Washington",TRUE,81,"Washington"
"3618",81,24033803607,"Washington",TRUE,81,"Washington"
"3619",79.9,24033803608,"Washington",TRUE,79.9,"Washington"
"3620",83.2,24033803610,"Washington",TRUE,83.2,"Washington"
"3621",77.4,24033803612,"Washington",TRUE,77.4,"Washington"
"3622",78.2,24033803613,"Washington",TRUE,78.2,"Washington"
"3623",82,24033803700,"Washington",FALSE,82,"Washington"
"3624",79.6,24033803801,"Washington",FALSE,79.6,"Washington"
"3625",84.8,24033803803,"Washington",TRUE,84.8,"Washington"
"3626",78.2,24033803900,"Washington",FALSE,78.2,"Washington"
"3627",75.8,24033804001,"Washington",TRUE,75.8,"Washington"
"3628",79.6,24033804002,"Washington",FALSE,79.6,"Washington"
"3629",77.8,24033804101,"Washington",TRUE,77.8,"Washington"
"3630",79,24033804102,"Washington",TRUE,79,"Washington"
"3631",78.1,24033804200,"Washington",FALSE,78.1,"Washington"
"3632",75.9,24033804300,"Washington",TRUE,75.9,"Washington"
"3633",79.3,24033804400,"Washington",FALSE,79.3,"Washington"
"3634",83.2,24033804600,"Washington",FALSE,83.2,"Washington"
"3635",82.6,24033804700,"Washington",FALSE,82.6,"Washington"
"3636",74.7,24033804802,"Washington",FALSE,74.7,"Washington"
"3637",79.7,24033804900,"Washington",TRUE,79.7,"Washington"
"3638",84.2,24033805000,"Washington",TRUE,84.2,"Washington"
"3639",77.4,24033805101,"Washington",FALSE,77.4,"Washington"
"3640",74.7,24033805201,"Washington",FALSE,74.7,"Washington"
"3641",78.9,24033805202,"Washington",TRUE,78.9,"Washington"
"3642",79.9,24033805500,"Washington",FALSE,79.9,"Washington"
"3643",75.3,24033805601,"Washington",FALSE,75.3,"Washington"
"3644",84.1,24033805700,"Washington",FALSE,84.1,"Washington"
"3645",80.1,24033805801,"Washington",FALSE,80.1,"Washington"
"3646",76.2,24033805802,"Washington",FALSE,76.2,"Washington"
"3647",80.3,24033805904,"Washington",FALSE,80.3,"Washington"
"3648",78.4,24033805906,"Washington",FALSE,78.4,"Washington"
"3649",78.4,24033805907,"Washington",TRUE,78.4,"Washington"
"3650",80,24033805909,"Washington",FALSE,80,"Washington"
"3651",84.9,24033806000,"Washington",FALSE,84.9,"Washington"
"3652",77.6,24033806100,"Washington",FALSE,77.6,"Washington"
"3653",81.7,24033806200,"Washington",FALSE,81.7,"Washington"
"3654",78.1,24033806300,"Washington",FALSE,78.1,"Washington"
"3655",86.2,24033806400,"Washington",FALSE,86.2,"Washington"
"3656",82.2,24033806501,"Washington",FALSE,82.2,"Washington"
"3657",77.9,24033806601,"Washington",FALSE,77.9,"Washington"
"3658",77.4,24033806602,"Washington",FALSE,77.4,"Washington"
"3659",84.4,24033806706,"Washington",FALSE,84.4,"Washington"
"3660",81.2,24033806708,"Washington",FALSE,81.2,"Washington"
"3661",87.9,24033806711,"Washington",TRUE,87.9,"Washington"
"3662",79.9,24033806712,"Washington",TRUE,79.9,"Washington"
"3663",82.7,24033806800,"Washington",FALSE,82.7,"Washington"
"3664",80.6,24033806900,"Washington",FALSE,80.6,"Washington"
"3665",79.3,24033807000,"Washington",FALSE,79.3,"Washington"
"3666",80.1,24033807102,"Washington",FALSE,80.1,"Washington"
"3667",81.9,24033807301,"Washington",FALSE,81.9,"Washington"
"3668",84.3,24033807304,"Washington",FALSE,84.3,"Washington"
"3669",83.9,24033807305,"Washington",FALSE,83.9,"Washington"
"3670",85.3,24033807404,"Washington",FALSE,85.3,"Washington"
"3671",82.1,24033807405,"Washington",FALSE,82.1,"Washington"
"3672",85,24033807407,"Washington",FALSE,85,"Washington"
"3673",81.2,24033807408,"Washington",FALSE,81.2,"Washington"
"3674",78.1,24033807409,"Washington",FALSE,78.1,"Washington"
"3675",78.4,24033807410,"Washington",TRUE,78.4,"Washington"
"3676",72.4,28009950100,"Memphis",FALSE,72.4,"Memphis"
"3677",73.6,28009950200,"Memphis",FALSE,73.6,"Memphis"
"3678",80,28033070101,"Memphis",FALSE,80,"Memphis"
"3679",76,28033070102,"Memphis",FALSE,76,"Memphis"
"3680",78.2,28033070210,"Memphis",FALSE,78.2,"Memphis"
"3681",72.9,28033070221,"Memphis",FALSE,72.9,"Memphis"
"3682",77.1,28033070222,"Memphis",FALSE,77.1,"Memphis"
"3683",72.6,28033070310,"Memphis",FALSE,72.6,"Memphis"
"3684",77.5,28033070322,"Memphis",FALSE,77.5,"Memphis"
"3685",77.1,28033070323,"Memphis",FALSE,77.1,"Memphis"
"3686",73.2,28033070324,"Memphis",FALSE,73.2,"Memphis"
"3687",74.1,28033070325,"Memphis",FALSE,74.1,"Memphis"
"3688",76.3,28033070411,"Memphis",FALSE,76.3,"Memphis"
"3689",75.3,28033070412,"Memphis",FALSE,75.3,"Memphis"
"3690",73.2,28033070421,"Memphis",FALSE,73.2,"Memphis"
"3691",69.1,28033070422,"Memphis",FALSE,69.1,"Memphis"
"3692",77.6,28033070520,"Memphis",FALSE,77.6,"Memphis"
"3693",75.9,28033070521,"Memphis",FALSE,75.9,"Memphis"
"3694",74.6,28033070522,"Memphis",FALSE,74.6,"Memphis"
"3695",78.5,28033070610,"Memphis",FALSE,78.5,"Memphis"
"3696",78.1,28033070620,"Memphis",FALSE,78.1,"Memphis"
"3697",77.8,28033070630,"Memphis",FALSE,77.8,"Memphis"
"3698",78.7,28033070710,"Memphis",FALSE,78.7,"Memphis"
"3699",77.5,28033070721,"Memphis",FALSE,77.5,"Memphis"
"3700",80,28033070722,"Memphis",FALSE,80,"Memphis"
"3701",79.6,28033070811,"Memphis",FALSE,79.6,"Memphis"
"3702",78.3,28033070812,"Memphis",FALSE,78.3,"Memphis"
"3703",76.6,28033070821,"Memphis",FALSE,76.6,"Memphis"
"3704",74.2,28033070822,"Memphis",FALSE,74.2,"Memphis"
"3705",79,28033070830,"Memphis",FALSE,79,"Memphis"
"3706",76.4,28033070900,"Memphis",FALSE,76.4,"Memphis"
"3707",80.7,28033071000,"Memphis",FALSE,80.7,"Memphis"
"3708",82.4,28033071110,"Memphis",FALSE,82.4,"Memphis"
"3709",77.3,28033071120,"Memphis",FALSE,77.3,"Memphis"
"3710",76.3,28033071200,"Memphis",FALSE,76.3,"Memphis"
"3711",74.2,28093950200,"Memphis",FALSE,74.2,"Memphis"
"3712",74,28093950300,"Memphis",FALSE,74,"Memphis"
"3713",75.1,28093950401,"Memphis",TRUE,75.1,"Memphis"
"3714",71.5,28093950402,"Memphis",TRUE,71.5,"Memphis"
"3715",75.3,28093950500,"Memphis",FALSE,75.3,"Memphis"
"3716",76.3,28137950100,"Memphis",FALSE,76.3,"Memphis"
"3717",80.1,28137950200,"Memphis",FALSE,80.1,"Memphis"
"3718",72.4,28137950301,"Memphis",FALSE,72.4,"Memphis"
"3719",75.3,28137950302,"Memphis",FALSE,75.3,"Memphis"
"3720",73.4,28137950400,"Memphis",FALSE,73.4,"Memphis"
"3721",72.4,28143950100,"Memphis",TRUE,72.4,"Memphis"
"3722",73.1,28143950200,"Memphis",TRUE,73.1,"Memphis"
"3723",77.2,47047060300,"Memphis",TRUE,77.2,"Memphis"
"3724",76.5,47047060401,"Memphis",FALSE,76.5,"Memphis"
"3725",77.3,47047060402,"Memphis",FALSE,77.3,"Memphis"
"3726",77.7,47047060403,"Memphis",FALSE,77.7,"Memphis"
"3727",76.8,47047060404,"Memphis",FALSE,76.8,"Memphis"
"3728",76.6,47047060501,"Memphis",FALSE,76.6,"Memphis"
"3729",75.3,47047060502,"Memphis",FALSE,75.3,"Memphis"
"3730",75.3,47047060600,"Memphis",FALSE,75.3,"Memphis"
"3731",76.9,47047060701,"Memphis",FALSE,76.9,"Memphis"
"3732",76.8,47047060702,"Memphis",FALSE,76.8,"Memphis"
"3733",70.3,47047060800,"Memphis",FALSE,70.3,"Memphis"
"3734",79.1,47157000100,"Memphis",FALSE,79.1,"Memphis"
"3735",71.5,47157000300,"Memphis",TRUE,71.5,"Memphis"
"3736",72,47157000400,"Memphis",TRUE,72,"Memphis"
"3737",71.5,47157000600,"Memphis",TRUE,71.5,"Memphis"
"3738",71.2,47157000700,"Memphis",TRUE,71.2,"Memphis"
"3739",67.3,47157000800,"Memphis",TRUE,67.3,"Memphis"
"3740",71.3,47157000900,"Memphis",TRUE,71.3,"Memphis"
"3741",72.2,47157001100,"Memphis",FALSE,72.2,"Memphis"
"3742",74.6,47157001200,"Memphis",FALSE,74.6,"Memphis"
"3743",66.2,47157001400,"Memphis",TRUE,66.2,"Memphis"
"3744",68.3,47157001500,"Memphis",TRUE,68.3,"Memphis"
"3745",78.9,47157001600,"Memphis",FALSE,78.9,"Memphis"
"3746",74.6,47157001700,"Memphis",TRUE,74.6,"Memphis"
"3747",67.2,47157001900,"Memphis",TRUE,67.2,"Memphis"
"3748",73.2,47157002000,"Memphis",TRUE,73.2,"Memphis"
"3749",69.8,47157002100,"Memphis",TRUE,69.8,"Memphis"
"3750",73.5,47157002400,"Memphis",TRUE,73.5,"Memphis"
"3751",75.5,47157002500,"Memphis",FALSE,75.5,"Memphis"
"3752",83.2,47157002600,"Memphis",FALSE,83.2,"Memphis"
"3753",75.1,47157002700,"Memphis",FALSE,75.1,"Memphis"
"3754",73.2,47157002800,"Memphis",TRUE,73.2,"Memphis"
"3755",78.7,47157002900,"Memphis",FALSE,78.7,"Memphis"
"3756",69.8,47157003000,"Memphis",FALSE,69.8,"Memphis"
"3757",78.6,47157003100,"Memphis",FALSE,78.6,"Memphis"
"3758",68.5,47157003200,"Memphis",FALSE,68.5,"Memphis"
"3759",78.8,47157003300,"Memphis",FALSE,78.8,"Memphis"
"3760",78.4,47157003500,"Memphis",FALSE,78.4,"Memphis"
"3761",76.9,47157003600,"Memphis",FALSE,76.9,"Memphis"
"3762",66.5,47157003900,"Memphis",TRUE,66.5,"Memphis"
"3763",79.9,47157004300,"Memphis",FALSE,79.9,"Memphis"
"3764",67.7,47157004600,"Memphis",TRUE,67.7,"Memphis"
"3765",67.4,47157005000,"Memphis",TRUE,67.4,"Memphis"
"3766",71.5,47157005300,"Memphis",TRUE,71.5,"Memphis"
"3767",65.3,47157005500,"Memphis",TRUE,65.3,"Memphis"
"3768",69.4,47157005600,"Memphis",TRUE,69.4,"Memphis"
"3769",66.8,47157005700,"Memphis",TRUE,66.8,"Memphis"
"3770",66.5,47157005800,"Memphis",TRUE,66.5,"Memphis"
"3771",66.7,47157005900,"Memphis",TRUE,66.7,"Memphis"
"3772",72.1,47157006000,"Memphis",TRUE,72.1,"Memphis"
"3773",73.4,47157006200,"Memphis",TRUE,73.4,"Memphis"
"3774",73.2,47157006400,"Memphis",TRUE,73.2,"Memphis"
"3775",71.5,47157006500,"Memphis",TRUE,71.5,"Memphis"
"3776",72.8,47157006600,"Memphis",FALSE,72.8,"Memphis"
"3777",66,47157006700,"Memphis",TRUE,66,"Memphis"
"3778",68,47157006800,"Memphis",TRUE,68,"Memphis"
"3779",69.4,47157006900,"Memphis",TRUE,69.4,"Memphis"
"3780",71.9,47157007000,"Memphis",TRUE,71.9,"Memphis"
"3781",81.4,47157007100,"Memphis",FALSE,81.4,"Memphis"
"3782",78.3,47157007200,"Memphis",FALSE,78.3,"Memphis"
"3783",76.5,47157007400,"Memphis",FALSE,76.5,"Memphis"
"3784",71.3,47157007500,"Memphis",TRUE,71.3,"Memphis"
"3785",68.3,47157007810,"Memphis",TRUE,68.3,"Memphis"
"3786",71.9,47157007821,"Memphis",TRUE,71.9,"Memphis"
"3787",70.9,47157007822,"Memphis",TRUE,70.9,"Memphis"
"3788",71.3,47157007900,"Memphis",TRUE,71.3,"Memphis"
"3789",74.9,47157008000,"Memphis",TRUE,74.9,"Memphis"
"3790",68.4,47157008110,"Memphis",TRUE,68.4,"Memphis"
"3791",70.4,47157008120,"Memphis",TRUE,70.4,"Memphis"
"3792",74.2,47157008200,"Memphis",TRUE,74.2,"Memphis"
"3793",82.4,47157008500,"Memphis",FALSE,82.4,"Memphis"
"3794",78.9,47157008600,"Memphis",FALSE,78.9,"Memphis"
"3795",75,47157008700,"Memphis",FALSE,75,"Memphis"
"3796",68.9,47157008800,"Memphis",FALSE,68.9,"Memphis"
"3797",68.8,47157008900,"Memphis",FALSE,68.8,"Memphis"
"3798",75.3,47157009100,"Memphis",FALSE,75.3,"Memphis"
"3799",78.2,47157009200,"Memphis",FALSE,78.2,"Memphis"
"3800",77.7,47157009300,"Memphis",FALSE,77.7,"Memphis"
"3801",79.3,47157009400,"Memphis",FALSE,79.3,"Memphis"
"3802",78.1,47157009500,"Memphis",FALSE,78.1,"Memphis"
"3803",82.3,47157009600,"Memphis",FALSE,82.3,"Memphis"
"3804",72,47157009700,"Memphis",TRUE,72,"Memphis"
"3805",76.2,47157009800,"Memphis",FALSE,76.2,"Memphis"
"3806",70.8,47157009902,"Memphis",TRUE,70.8,"Memphis"
"3807",73.5,47157010000,"Memphis",TRUE,73.5,"Memphis"
"3808",70.8,47157010110,"Memphis",TRUE,70.8,"Memphis"
"3809",68.6,47157010120,"Memphis",TRUE,68.6,"Memphis"
"3810",70.8,47157010210,"Memphis",TRUE,70.8,"Memphis"
"3811",70.8,47157010220,"Memphis",TRUE,70.8,"Memphis"
"3812",68.5,47157010500,"Memphis",TRUE,68.5,"Memphis"
"3813",70.3,47157010610,"Memphis",TRUE,70.3,"Memphis"
"3814",73.3,47157010630,"Memphis",TRUE,73.3,"Memphis"
"3815",75.4,47157010710,"Memphis",TRUE,75.4,"Memphis"
"3816",73.8,47157010720,"Memphis",TRUE,73.8,"Memphis"
"3817",72,47157010810,"Memphis",TRUE,72,"Memphis"
"3818",72.7,47157010820,"Memphis",TRUE,72.7,"Memphis"
"3819",72.5,47157011010,"Memphis",TRUE,72.5,"Memphis"
"3820",74.7,47157011020,"Memphis",TRUE,74.7,"Memphis"
"3821",66.6,47157011100,"Memphis",TRUE,66.6,"Memphis"
"3822",65.6,47157011200,"Memphis",TRUE,65.6,"Memphis"
"3823",69.7,47157011300,"Memphis",TRUE,69.7,"Memphis"
"3824",71.7,47157011400,"Memphis",TRUE,71.7,"Memphis"
"3825",67.3,47157011500,"Memphis",TRUE,67.3,"Memphis"
"3826",71.3,47157011600,"Memphis",TRUE,71.3,"Memphis"
"3827",67.7,47157011700,"Memphis",TRUE,67.7,"Memphis"
"3828",75.6,47157011800,"Memphis",FALSE,75.6,"Memphis"
"3829",74.4,47157020101,"Memphis",TRUE,74.4,"Memphis"
"3830",79.6,47157020102,"Memphis",FALSE,79.6,"Memphis"
"3831",74.2,47157020210,"Memphis",FALSE,74.2,"Memphis"
"3832",77,47157020221,"Memphis",FALSE,77,"Memphis"
"3833",74.5,47157020300,"Memphis",FALSE,74.5,"Memphis"
"3834",75.6,47157020511,"Memphis",TRUE,75.6,"Memphis"
"3835",72.6,47157020512,"Memphis",TRUE,72.6,"Memphis"
"3836",71.8,47157020523,"Memphis",TRUE,71.8,"Memphis"
"3837",71.8,47157020524,"Memphis",TRUE,71.8,"Memphis"
"3838",74.5,47157020531,"Memphis",TRUE,74.5,"Memphis"
"3839",73.6,47157020532,"Memphis",TRUE,73.6,"Memphis"
"3840",74.5,47157020541,"Memphis",TRUE,74.5,"Memphis"
"3841",73.1,47157020542,"Memphis",TRUE,73.1,"Memphis"
"3842",74.1,47157020610,"Memphis",TRUE,74.1,"Memphis"
"3843",76.9,47157020621,"Memphis",TRUE,76.9,"Memphis"
"3844",78.3,47157020622,"Memphis",FALSE,78.3,"Memphis"
"3845",76.8,47157020632,"Memphis",FALSE,76.8,"Memphis"
"3846",80.3,47157020633,"Memphis",FALSE,80.3,"Memphis"
"3847",82.5,47157020634,"Memphis",FALSE,82.5,"Memphis"
"3848",76.4,47157020635,"Memphis",FALSE,76.4,"Memphis"
"3849",78.3,47157020642,"Memphis",FALSE,78.3,"Memphis"
"3850",79.5,47157020643,"Memphis",FALSE,79.5,"Memphis"
"3851",74.5,47157020644,"Memphis",TRUE,74.5,"Memphis"
"3852",78.8,47157020651,"Memphis",FALSE,78.8,"Memphis"
"3853",76.5,47157020652,"Memphis",FALSE,76.5,"Memphis"
"3854",80.2,47157020700,"Memphis",FALSE,80.2,"Memphis"
"3855",77,47157020810,"Memphis",FALSE,77,"Memphis"
"3856",81.9,47157020820,"Memphis",FALSE,81.9,"Memphis"
"3857",82.8,47157020831,"Memphis",FALSE,82.8,"Memphis"
"3858",83.1,47157020832,"Memphis",FALSE,83.1,"Memphis"
"3859",76.3,47157020900,"Memphis",FALSE,76.3,"Memphis"
"3860",81.5,47157021010,"Memphis",FALSE,81.5,"Memphis"
"3861",77.8,47157021020,"Memphis",FALSE,77.8,"Memphis"
"3862",73.5,47157021111,"Memphis",FALSE,73.5,"Memphis"
"3863",73.8,47157021112,"Memphis",FALSE,73.8,"Memphis"
"3864",77.5,47157021113,"Memphis",FALSE,77.5,"Memphis"
"3865",81.2,47157021121,"Memphis",TRUE,81.2,"Memphis"
"3866",76.1,47157021122,"Memphis",FALSE,76.1,"Memphis"
"3867",76.8,47157021124,"Memphis",FALSE,76.8,"Memphis"
"3868",80.2,47157021125,"Memphis",FALSE,80.2,"Memphis"
"3869",79.9,47157021126,"Memphis",FALSE,79.9,"Memphis"
"3870",81,47157021135,"Memphis",FALSE,81,"Memphis"
"3871",77.8,47157021136,"Memphis",FALSE,77.8,"Memphis"
"3872",82.2,47157021137,"Memphis",FALSE,82.2,"Memphis"
"3873",78.6,47157021138,"Memphis",FALSE,78.6,"Memphis"
"3874",79.9,47157021139,"Memphis",FALSE,79.9,"Memphis"
"3875",79.7,47157021140,"Memphis",FALSE,79.7,"Memphis"
"3876",82.6,47157021141,"Memphis",FALSE,82.6,"Memphis"
"3877",77.4,47157021142,"Memphis",FALSE,77.4,"Memphis"
"3878",83.7,47157021311,"Memphis",FALSE,83.7,"Memphis"
"3879",78.8,47157021312,"Memphis",FALSE,78.8,"Memphis"
"3880",81.2,47157021320,"Memphis",FALSE,81.2,"Memphis"
"3881",73.4,47157021331,"Memphis",FALSE,73.4,"Memphis"
"3882",81.4,47157021333,"Memphis",FALSE,81.4,"Memphis"
"3883",76.1,47157021334,"Memphis",TRUE,76.1,"Memphis"
"3884",79.3,47157021341,"Memphis",FALSE,79.3,"Memphis"
"3885",79.4,47157021342,"Memphis",FALSE,79.4,"Memphis"
"3886",80.3,47157021351,"Memphis",FALSE,80.3,"Memphis"
"3887",82,47157021352,"Memphis",FALSE,82,"Memphis"
