"","LE_x","GEOID","city","ACS.majBlack","LE"
"4925",80.9,25023504102,"Boston-Cambridge-Newton, MA-NH",FALSE,80.9
"4926",79.4,25023505101,"Boston-Cambridge-Newton, MA-NH",FALSE,79.4
"4927",82.6,25023505102,"Boston-Cambridge-Newton, MA-NH",FALSE,82.6
"4928",85.1,25023505200,"Boston-Cambridge-Newton, MA-NH",FALSE,85.1
"4929",80.7,25023506101,"Boston-Cambridge-Newton, MA-NH",FALSE,80.7
"4930",82,25023506102,"Boston-Cambridge-Newton, MA-NH",FALSE,82
"4931",84,25023506202,"Boston-Cambridge-Newton, MA-NH",FALSE,84
"4932",79,25023506204,"Boston-Cambridge-Newton, MA-NH",FALSE,79
"4933",81.8,25023507101,"Boston-Cambridge-Newton, MA-NH",FALSE,81.8
"4934",85.7,25023507103,"Boston-Cambridge-Newton, MA-NH",FALSE,85.7
"4935",82.4,25023507104,"Boston-Cambridge-Newton, MA-NH",FALSE,82.4
"4936",77.5,25023508102,"Boston-Cambridge-Newton, MA-NH",FALSE,77.5
"4937",80,25023508200,"Boston-Cambridge-Newton, MA-NH",FALSE,80
"4938",77.1,25023509101,"Boston-Cambridge-Newton, MA-NH",FALSE,77.1
"4939",87,25023509102,"Boston-Cambridge-Newton, MA-NH",FALSE,87
"4940",77.7,25023510100,"Boston-Cambridge-Newton, MA-NH",FALSE,77.7
"4941",80.9,25023510200,"Boston-Cambridge-Newton, MA-NH",FALSE,80.9
"4942",80.3,25023510300,"Boston-Cambridge-Newton, MA-NH",TRUE,80.3
"4943",74.6,25023510400,"Boston-Cambridge-Newton, MA-NH",TRUE,74.6
"4944",76.7,25023510501,"Boston-Cambridge-Newton, MA-NH",FALSE,76.7
"4945",76.5,25023510502,"Boston-Cambridge-Newton, MA-NH",TRUE,76.5
"4946",76.8,25023510503,"Boston-Cambridge-Newton, MA-NH",FALSE,76.8
"4947",81.2,25023510600,"Boston-Cambridge-Newton, MA-NH",FALSE,81.2
"4948",81.6,25023510700,"Boston-Cambridge-Newton, MA-NH",FALSE,81.6
"4949",75.8,25023510800,"Boston-Cambridge-Newton, MA-NH",TRUE,75.8
"4950",70.8,25023510900,"Boston-Cambridge-Newton, MA-NH",TRUE,70.8
"4951",76.1,25023511000,"Boston-Cambridge-Newton, MA-NH",TRUE,76.1
"4952",79,25023511100,"Boston-Cambridge-Newton, MA-NH",FALSE,79
"4953",74.8,25023511200,"Boston-Cambridge-Newton, MA-NH",FALSE,74.8
"4954",77.8,25023511301,"Boston-Cambridge-Newton, MA-NH",FALSE,77.8
"4955",77.1,25023511302,"Boston-Cambridge-Newton, MA-NH",FALSE,77.1
"4956",79.1,25023511400,"Boston-Cambridge-Newton, MA-NH",FALSE,79.1
"4957",79,25023511500,"Boston-Cambridge-Newton, MA-NH",TRUE,79
"4958",78.6,25023511600,"Boston-Cambridge-Newton, MA-NH",FALSE,78.6
"4959",81.7,25023511701,"Boston-Cambridge-Newton, MA-NH",FALSE,81.7
"4960",79.7,25023511702,"Boston-Cambridge-Newton, MA-NH",FALSE,79.7
"4961",76.7,25023520100,"Boston-Cambridge-Newton, MA-NH",FALSE,76.7
"4962",81.8,25023520201,"Boston-Cambridge-Newton, MA-NH",FALSE,81.8
"4963",80.6,25023520202,"Boston-Cambridge-Newton, MA-NH",FALSE,80.6
"4964",82.2,25023521101,"Boston-Cambridge-Newton, MA-NH",FALSE,82.2
"4965",77.2,25023521102,"Boston-Cambridge-Newton, MA-NH",FALSE,77.2
"4966",78.5,25023521201,"Boston-Cambridge-Newton, MA-NH",FALSE,78.5
"4967",78.7,25023521202,"Boston-Cambridge-Newton, MA-NH",FALSE,78.7
"4968",79.1,25023522101,"Boston-Cambridge-Newton, MA-NH",FALSE,79.1
"4969",77.1,25023522102,"Boston-Cambridge-Newton, MA-NH",FALSE,77.1
"4970",79.7,25023523100,"Boston-Cambridge-Newton, MA-NH",FALSE,79.7
"4971",79.4,25023523201,"Boston-Cambridge-Newton, MA-NH",FALSE,79.4
"4972",80,25023523202,"Boston-Cambridge-Newton, MA-NH",FALSE,80
"4973",81.1,25023524101,"Boston-Cambridge-Newton, MA-NH",FALSE,81.1
"4974",77.3,25023524102,"Boston-Cambridge-Newton, MA-NH",FALSE,77.3
"4975",77.7,25023525101,"Boston-Cambridge-Newton, MA-NH",FALSE,77.7
"4976",83.8,25023525104,"Boston-Cambridge-Newton, MA-NH",FALSE,83.8
"4977",82.4,25023525203,"Boston-Cambridge-Newton, MA-NH",FALSE,82.4
"4978",82.5,25023525204,"Boston-Cambridge-Newton, MA-NH",FALSE,82.5
"4979",77.9,25023526100,"Boston-Cambridge-Newton, MA-NH",FALSE,77.9
"4980",83.4,25023530100,"Boston-Cambridge-Newton, MA-NH",FALSE,83.4
"4981",81.9,25023530200,"Boston-Cambridge-Newton, MA-NH",FALSE,81.9
"4982",77.7,25023530300,"Boston-Cambridge-Newton, MA-NH",FALSE,77.7
"4983",79.9,25023530400,"Boston-Cambridge-Newton, MA-NH",FALSE,79.9
"4984",76.2,25023530500,"Boston-Cambridge-Newton, MA-NH",FALSE,76.2
"4985",86.1,25023530600,"Boston-Cambridge-Newton, MA-NH",FALSE,86.1
"4986",83.1,25023530700,"Boston-Cambridge-Newton, MA-NH",FALSE,83.1
"4987",80.8,25023530802,"Boston-Cambridge-Newton, MA-NH",FALSE,80.8
"4988",80.6,25023530902,"Boston-Cambridge-Newton, MA-NH",FALSE,80.6
"4989",80.9,25023540101,"Boston-Cambridge-Newton, MA-NH",FALSE,80.9
"4990",78.1,25023540102,"Boston-Cambridge-Newton, MA-NH",FALSE,78.1
"4991",81.5,25023540103,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"4992",87.1,25023541100,"Boston-Cambridge-Newton, MA-NH",FALSE,87.1
"4993",77.9,25023542101,"Boston-Cambridge-Newton, MA-NH",FALSE,77.9
"4994",77,25023542102,"Boston-Cambridge-Newton, MA-NH",FALSE,77
"4995",81.7,25023542200,"Boston-Cambridge-Newton, MA-NH",FALSE,81.7
"4996",77.5,25023542300,"Boston-Cambridge-Newton, MA-NH",FALSE,77.5
"4997",80.5,25023543100,"Boston-Cambridge-Newton, MA-NH",FALSE,80.5
"4998",77.7,25023544100,"Boston-Cambridge-Newton, MA-NH",FALSE,77.7
"4999",80.6,25023544200,"Boston-Cambridge-Newton, MA-NH",FALSE,80.6
"5000",78,25023545100,"Boston-Cambridge-Newton, MA-NH",FALSE,78
"5001",73.2,25023545200,"Boston-Cambridge-Newton, MA-NH",FALSE,73.2
"5002",75.5,25023545400,"Boston-Cambridge-Newton, MA-NH",FALSE,75.5
"5003",80.2,25023560100,"Boston-Cambridge-Newton, MA-NH",FALSE,80.2
"5004",82.4,25023561100,"Boston-Cambridge-Newton, MA-NH",FALSE,82.4
"5005",79.1,25025000100,"Boston-Cambridge-Newton, MA-NH",FALSE,79.1
"5006",82.4,25025000202,"Boston-Cambridge-Newton, MA-NH",FALSE,82.4
"5007",75.3,25025000301,"Boston-Cambridge-Newton, MA-NH",FALSE,75.3
"5008",83.9,25025000302,"Boston-Cambridge-Newton, MA-NH",FALSE,83.9
"5009",85.1,25025000401,"Boston-Cambridge-Newton, MA-NH",FALSE,85.1
"5010",87,25025000402,"Boston-Cambridge-Newton, MA-NH",FALSE,87
"5011",88.1,25025000502,"Boston-Cambridge-Newton, MA-NH",FALSE,88.1
"5012",79.4,25025000601,"Boston-Cambridge-Newton, MA-NH",FALSE,79.4
"5013",79,25025000602,"Boston-Cambridge-Newton, MA-NH",FALSE,79
"5014",80.2,25025000802,"Boston-Cambridge-Newton, MA-NH",FALSE,80.2
"5015",79.2,25025010203,"Boston-Cambridge-Newton, MA-NH",FALSE,79.2
"5016",80.1,25025010500,"Boston-Cambridge-Newton, MA-NH",FALSE,80.1
"5017",87.7,25025010600,"Boston-Cambridge-Newton, MA-NH",FALSE,87.7
"5018",81.5,25025010701,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5019",81.5,25025010702,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5020",81.5,25025010801,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5021",81.5,25025010802,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5022",82.3,25025020101,"Boston-Cambridge-Newton, MA-NH",FALSE,82.3
"5023",81.5,25025020200,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5024",82.6,25025020301,"Boston-Cambridge-Newton, MA-NH",FALSE,82.6
"5025",81.5,25025020302,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5026",81.3,25025020303,"Boston-Cambridge-Newton, MA-NH",FALSE,81.3
"5027",81.5,25025030100,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5028",81.4,25025030200,"Boston-Cambridge-Newton, MA-NH",FALSE,81.4
"5029",82.4,25025030300,"Boston-Cambridge-Newton, MA-NH",FALSE,82.4
"5030",82.3,25025030500,"Boston-Cambridge-Newton, MA-NH",FALSE,82.3
"5031",82.2,25025040100,"Boston-Cambridge-Newton, MA-NH",FALSE,82.2
"5032",76,25025040200,"Boston-Cambridge-Newton, MA-NH",FALSE,76
"5033",78.2,25025040300,"Boston-Cambridge-Newton, MA-NH",FALSE,78.2
"5034",81.5,25025040401,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5035",75.8,25025040600,"Boston-Cambridge-Newton, MA-NH",FALSE,75.8
"5036",79.9,25025040801,"Boston-Cambridge-Newton, MA-NH",FALSE,79.9
"5037",77.7,25025050101,"Boston-Cambridge-Newton, MA-NH",FALSE,77.7
"5038",80.2,25025050200,"Boston-Cambridge-Newton, MA-NH",FALSE,80.2
"5039",76.3,25025050300,"Boston-Cambridge-Newton, MA-NH",FALSE,76.3
"5040",77.9,25025050400,"Boston-Cambridge-Newton, MA-NH",FALSE,77.9
"5041",82.3,25025050500,"Boston-Cambridge-Newton, MA-NH",FALSE,82.3
"5042",76.1,25025050600,"Boston-Cambridge-Newton, MA-NH",FALSE,76.1
"5043",82.2,25025050700,"Boston-Cambridge-Newton, MA-NH",FALSE,82.2
"5044",78.2,25025050901,"Boston-Cambridge-Newton, MA-NH",FALSE,78.2
"5045",80.2,25025051000,"Boston-Cambridge-Newton, MA-NH",FALSE,80.2
"5046",81.1,25025051101,"Boston-Cambridge-Newton, MA-NH",FALSE,81.1
"5047",80.5,25025051200,"Boston-Cambridge-Newton, MA-NH",FALSE,80.5
"5048",76.7,25025060101,"Boston-Cambridge-Newton, MA-NH",FALSE,76.7
"5049",79.1,25025060200,"Boston-Cambridge-Newton, MA-NH",FALSE,79.1
"5050",79.8,25025060301,"Boston-Cambridge-Newton, MA-NH",FALSE,79.8
"5051",76.7,25025060400,"Boston-Cambridge-Newton, MA-NH",FALSE,76.7
"5052",76.3,25025060501,"Boston-Cambridge-Newton, MA-NH",FALSE,76.3
"5053",79.9,25025060600,"Boston-Cambridge-Newton, MA-NH",FALSE,79.9
"5054",75.6,25025060700,"Boston-Cambridge-Newton, MA-NH",FALSE,75.6
"5055",77.4,25025060800,"Boston-Cambridge-Newton, MA-NH",FALSE,77.4
"5056",78,25025061000,"Boston-Cambridge-Newton, MA-NH",FALSE,78
"5057",76.7,25025061101,"Boston-Cambridge-Newton, MA-NH",FALSE,76.7
"5058",80.1,25025061200,"Boston-Cambridge-Newton, MA-NH",FALSE,80.1
"5059",83.1,25025070101,"Boston-Cambridge-Newton, MA-NH",FALSE,83.1
"5060",87.9,25025070200,"Boston-Cambridge-Newton, MA-NH",FALSE,87.9
"5061",86.2,25025070300,"Boston-Cambridge-Newton, MA-NH",FALSE,86.2
"5062",85,25025070402,"Boston-Cambridge-Newton, MA-NH",FALSE,85
"5063",82.6,25025070500,"Boston-Cambridge-Newton, MA-NH",FALSE,82.6
"5064",81.3,25025070700,"Boston-Cambridge-Newton, MA-NH",FALSE,81.3
"5065",81.3,25025070800,"Boston-Cambridge-Newton, MA-NH",FALSE,81.3
"5066",79.3,25025070900,"Boston-Cambridge-Newton, MA-NH",FALSE,79.3
"5067",77.4,25025071101,"Boston-Cambridge-Newton, MA-NH",FALSE,77.4
"5068",74,25025071201,"Boston-Cambridge-Newton, MA-NH",FALSE,74
"5069",80.2,25025080100,"Boston-Cambridge-Newton, MA-NH",TRUE,80.2
"5070",76.9,25025080300,"Boston-Cambridge-Newton, MA-NH",TRUE,76.9
"5071",78,25025080401,"Boston-Cambridge-Newton, MA-NH",TRUE,78
"5072",75.1,25025080601,"Boston-Cambridge-Newton, MA-NH",FALSE,75.1
"5073",76,25025081100,"Boston-Cambridge-Newton, MA-NH",FALSE,76
"5074",78,25025081200,"Boston-Cambridge-Newton, MA-NH",FALSE,78
"5075",77.6,25025081300,"Boston-Cambridge-Newton, MA-NH",FALSE,77.6
"5076",78.4,25025081400,"Boston-Cambridge-Newton, MA-NH",FALSE,78.4
"5077",76.1,25025081500,"Boston-Cambridge-Newton, MA-NH",TRUE,76.1
"5078",73.2,25025081700,"Boston-Cambridge-Newton, MA-NH",TRUE,73.2
"5079",76.9,25025081800,"Boston-Cambridge-Newton, MA-NH",TRUE,76.9
"5080",79.5,25025081900,"Boston-Cambridge-Newton, MA-NH",TRUE,79.5
"5081",79,25025082000,"Boston-Cambridge-Newton, MA-NH",TRUE,79
"5082",76.9,25025082100,"Boston-Cambridge-Newton, MA-NH",TRUE,76.9
"5083",80.1,25025090100,"Boston-Cambridge-Newton, MA-NH",TRUE,80.1
"5084",75.6,25025090200,"Boston-Cambridge-Newton, MA-NH",FALSE,75.6
"5085",75.6,25025090300,"Boston-Cambridge-Newton, MA-NH",TRUE,75.6
"5086",78.5,25025090400,"Boston-Cambridge-Newton, MA-NH",TRUE,78.5
"5087",77.6,25025090600,"Boston-Cambridge-Newton, MA-NH",TRUE,77.6
"5088",76.5,25025090700,"Boston-Cambridge-Newton, MA-NH",FALSE,76.5
"5089",80,25025090901,"Boston-Cambridge-Newton, MA-NH",FALSE,80
"5090",76.6,25025091001,"Boston-Cambridge-Newton, MA-NH",FALSE,76.6
"5091",82.7,25025091100,"Boston-Cambridge-Newton, MA-NH",FALSE,82.7
"5092",78.4,25025091200,"Boston-Cambridge-Newton, MA-NH",FALSE,78.4
"5093",76.9,25025091300,"Boston-Cambridge-Newton, MA-NH",FALSE,76.9
"5094",80.1,25025091400,"Boston-Cambridge-Newton, MA-NH",FALSE,80.1
"5095",76.9,25025091500,"Boston-Cambridge-Newton, MA-NH",FALSE,76.9
"5096",73.8,25025091600,"Boston-Cambridge-Newton, MA-NH",FALSE,73.8
"5097",77.2,25025091700,"Boston-Cambridge-Newton, MA-NH",TRUE,77.2
"5098",75.6,25025091800,"Boston-Cambridge-Newton, MA-NH",TRUE,75.6
"5099",76.7,25025091900,"Boston-Cambridge-Newton, MA-NH",TRUE,76.7
"5100",77.2,25025092000,"Boston-Cambridge-Newton, MA-NH",TRUE,77.2
"5101",80.1,25025092101,"Boston-Cambridge-Newton, MA-NH",FALSE,80.1
"5102",79.8,25025092200,"Boston-Cambridge-Newton, MA-NH",FALSE,79.8
"5103",81.6,25025092300,"Boston-Cambridge-Newton, MA-NH",TRUE,81.6
"5104",75.6,25025092400,"Boston-Cambridge-Newton, MA-NH",TRUE,75.6
"5105",83.8,25025100100,"Boston-Cambridge-Newton, MA-NH",TRUE,83.8
"5106",74.8,25025100200,"Boston-Cambridge-Newton, MA-NH",TRUE,74.8
"5107",79.9,25025100300,"Boston-Cambridge-Newton, MA-NH",TRUE,79.9
"5108",79.7,25025100400,"Boston-Cambridge-Newton, MA-NH",TRUE,79.7
"5109",80.3,25025100500,"Boston-Cambridge-Newton, MA-NH",TRUE,80.3
"5110",81.9,25025100601,"Boston-Cambridge-Newton, MA-NH",FALSE,81.9
"5111",76.5,25025100603,"Boston-Cambridge-Newton, MA-NH",FALSE,76.5
"5112",77.1,25025100700,"Boston-Cambridge-Newton, MA-NH",FALSE,77.1
"5113",79.8,25025100800,"Boston-Cambridge-Newton, MA-NH",FALSE,79.8
"5114",77.9,25025100900,"Boston-Cambridge-Newton, MA-NH",TRUE,77.9
"5115",78.2,25025101001,"Boston-Cambridge-Newton, MA-NH",TRUE,78.2
"5116",76.5,25025101002,"Boston-Cambridge-Newton, MA-NH",TRUE,76.5
"5117",82,25025101101,"Boston-Cambridge-Newton, MA-NH",TRUE,82
"5118",77.4,25025101102,"Boston-Cambridge-Newton, MA-NH",TRUE,77.4
"5119",82.8,25025110103,"Boston-Cambridge-Newton, MA-NH",FALSE,82.8
"5120",77.5,25025110201,"Boston-Cambridge-Newton, MA-NH",FALSE,77.5
"5121",80.1,25025110301,"Boston-Cambridge-Newton, MA-NH",FALSE,80.1
"5122",83.4,25025110401,"Boston-Cambridge-Newton, MA-NH",FALSE,83.4
"5123",79.3,25025110403,"Boston-Cambridge-Newton, MA-NH",FALSE,79.3
"5124",84,25025110501,"Boston-Cambridge-Newton, MA-NH",FALSE,84
"5125",78.2,25025110502,"Boston-Cambridge-Newton, MA-NH",FALSE,78.2
"5126",87.3,25025110601,"Boston-Cambridge-Newton, MA-NH",FALSE,87.3
"5127",78.8,25025110607,"Boston-Cambridge-Newton, MA-NH",FALSE,78.8
"5128",81.5,25025120103,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5129",80.9,25025120105,"Boston-Cambridge-Newton, MA-NH",FALSE,80.9
"5130",80.9,25025120201,"Boston-Cambridge-Newton, MA-NH",FALSE,80.9
"5131",79.5,25025120301,"Boston-Cambridge-Newton, MA-NH",FALSE,79.5
"5132",85.4,25025120400,"Boston-Cambridge-Newton, MA-NH",FALSE,85.4
"5133",83.2,25025120500,"Boston-Cambridge-Newton, MA-NH",FALSE,83.2
"5134",81.7,25025120600,"Boston-Cambridge-Newton, MA-NH",FALSE,81.7
"5135",84.4,25025120700,"Boston-Cambridge-Newton, MA-NH",FALSE,84.4
"5136",84.2,25025130100,"Boston-Cambridge-Newton, MA-NH",FALSE,84.2
"5137",83.7,25025130200,"Boston-Cambridge-Newton, MA-NH",FALSE,83.7
"5138",81.9,25025130300,"Boston-Cambridge-Newton, MA-NH",FALSE,81.9
"5139",79.5,25025130402,"Boston-Cambridge-Newton, MA-NH",FALSE,79.5
"5140",82.2,25025130404,"Boston-Cambridge-Newton, MA-NH",FALSE,82.2
"5141",79.9,25025130406,"Boston-Cambridge-Newton, MA-NH",FALSE,79.9
"5142",78.7,25025140102,"Boston-Cambridge-Newton, MA-NH",FALSE,78.7
"5143",78.2,25025140105,"Boston-Cambridge-Newton, MA-NH",FALSE,78.2
"5144",79.3,25025140106,"Boston-Cambridge-Newton, MA-NH",TRUE,79.3
"5145",77.3,25025140107,"Boston-Cambridge-Newton, MA-NH",FALSE,77.3
"5146",78.5,25025140201,"Boston-Cambridge-Newton, MA-NH",FALSE,78.5
"5147",82.3,25025140202,"Boston-Cambridge-Newton, MA-NH",FALSE,82.3
"5148",81.1,25025140300,"Boston-Cambridge-Newton, MA-NH",TRUE,81.1
"5149",80.4,25025140400,"Boston-Cambridge-Newton, MA-NH",TRUE,80.4
"5150",80.4,25025160101,"Boston-Cambridge-Newton, MA-NH",FALSE,80.4
"5151",80.6,25025160200,"Boston-Cambridge-Newton, MA-NH",FALSE,80.6
"5152",75.8,25025160300,"Boston-Cambridge-Newton, MA-NH",FALSE,75.8
"5153",76.3,25025160400,"Boston-Cambridge-Newton, MA-NH",FALSE,76.3
"5154",77,25025160501,"Boston-Cambridge-Newton, MA-NH",FALSE,77
"5155",74.5,25025160502,"Boston-Cambridge-Newton, MA-NH",FALSE,74.5
"5156",76.7,25025160601,"Boston-Cambridge-Newton, MA-NH",FALSE,76.7
"5157",78.5,25025160602,"Boston-Cambridge-Newton, MA-NH",FALSE,78.5
"5158",80.8,25025170100,"Boston-Cambridge-Newton, MA-NH",FALSE,80.8
"5159",81.3,25025170200,"Boston-Cambridge-Newton, MA-NH",FALSE,81.3
"5160",79.2,25025170300,"Boston-Cambridge-Newton, MA-NH",FALSE,79.2
"5161",78.8,25025170400,"Boston-Cambridge-Newton, MA-NH",FALSE,78.8
"5162",79.8,25025170501,"Boston-Cambridge-Newton, MA-NH",FALSE,79.8
"5163",80.9,25025170502,"Boston-Cambridge-Newton, MA-NH",FALSE,80.9
"5164",81.1,25025170601,"Boston-Cambridge-Newton, MA-NH",FALSE,81.1
"5165",77.3,25025170701,"Boston-Cambridge-Newton, MA-NH",FALSE,77.3
"5166",78.8,25025170702,"Boston-Cambridge-Newton, MA-NH",FALSE,78.8
"5167",77.6,25025180101,"Boston-Cambridge-Newton, MA-NH",FALSE,77.6
"5168",78.9,25025180200,"Boston-Cambridge-Newton, MA-NH",FALSE,78.9
"5169",80.5,25025180301,"Boston-Cambridge-Newton, MA-NH",FALSE,80.5
"5170",79.2,25025180400,"Boston-Cambridge-Newton, MA-NH",FALSE,79.2
"5171",77.3,25025180500,"Boston-Cambridge-Newton, MA-NH",FALSE,77.3
"5172",81.1,33015003301,"Boston-Cambridge-Newton, MA-NH",FALSE,81.1
"5173",79.3,33015003302,"Boston-Cambridge-Newton, MA-NH",FALSE,79.3
"5174",75.5,33015003400,"Boston-Cambridge-Newton, MA-NH",FALSE,75.5
"5175",80.2,33015003500,"Boston-Cambridge-Newton, MA-NH",FALSE,80.2
"5176",77.3,33015003601,"Boston-Cambridge-Newton, MA-NH",FALSE,77.3
"5177",79.6,33015003602,"Boston-Cambridge-Newton, MA-NH",FALSE,79.6
"5178",79.7,33015003701,"Boston-Cambridge-Newton, MA-NH",FALSE,79.7
"5179",76.7,33015003703,"Boston-Cambridge-Newton, MA-NH",FALSE,76.7
"5180",82.8,33015003801,"Boston-Cambridge-Newton, MA-NH",FALSE,82.8
"5181",84.2,33015003802,"Boston-Cambridge-Newton, MA-NH",FALSE,84.2
"5182",85,33015003901,"Boston-Cambridge-Newton, MA-NH",FALSE,85
"5183",81.8,33015003902,"Boston-Cambridge-Newton, MA-NH",FALSE,81.8
"5184",78,33015004000,"Boston-Cambridge-Newton, MA-NH",FALSE,78
"5185",79.2,33015050000,"Boston-Cambridge-Newton, MA-NH",FALSE,79.2
"5186",81.8,33015051000,"Boston-Cambridge-Newton, MA-NH",FALSE,81.8
"5187",79.5,33015052000,"Boston-Cambridge-Newton, MA-NH",FALSE,79.5
"5188",81.6,33015053000,"Boston-Cambridge-Newton, MA-NH",FALSE,81.6
"5189",78.3,33015054000,"Boston-Cambridge-Newton, MA-NH",FALSE,78.3
"5190",79.5,33015055001,"Boston-Cambridge-Newton, MA-NH",FALSE,79.5
"5191",81.5,33015055002,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5192",80.1,33015056000,"Boston-Cambridge-Newton, MA-NH",FALSE,80.1
"5193",78.6,33015057000,"Boston-Cambridge-Newton, MA-NH",FALSE,78.6
"5194",81.8,33015058000,"Boston-Cambridge-Newton, MA-NH",FALSE,81.8
"5195",80.1,33015059000,"Boston-Cambridge-Newton, MA-NH",FALSE,80.1
"5196",75.9,33015060000,"Boston-Cambridge-Newton, MA-NH",FALSE,75.9
"5197",81.1,33015061001,"Boston-Cambridge-Newton, MA-NH",FALSE,81.1
"5198",80.2,33015062000,"Boston-Cambridge-Newton, MA-NH",FALSE,80.2
"5199",84,33015062500,"Boston-Cambridge-Newton, MA-NH",FALSE,84
"5200",78.3,33015063001,"Boston-Cambridge-Newton, MA-NH",FALSE,78.3
"5201",77.5,33015063002,"Boston-Cambridge-Newton, MA-NH",FALSE,77.5
"5202",80.2,33015064000,"Boston-Cambridge-Newton, MA-NH",FALSE,80.2
"5203",79.5,33015065001,"Boston-Cambridge-Newton, MA-NH",FALSE,79.5
"5204",87.6,33015065005,"Boston-Cambridge-Newton, MA-NH",FALSE,87.6
"5205",79.8,33015065006,"Boston-Cambridge-Newton, MA-NH",FALSE,79.8
"5206",74.1,33015065008,"Boston-Cambridge-Newton, MA-NH",FALSE,74.1
"5207",80,33015066000,"Boston-Cambridge-Newton, MA-NH",FALSE,80
"5208",83.4,33015067000,"Boston-Cambridge-Newton, MA-NH",FALSE,83.4
"5209",79.4,33015067501,"Boston-Cambridge-Newton, MA-NH",FALSE,79.4
"5210",80.2,33015067502,"Boston-Cambridge-Newton, MA-NH",FALSE,80.2
"5211",82.3,33015069100,"Boston-Cambridge-Newton, MA-NH",FALSE,82.3
"5212",84.5,33015069200,"Boston-Cambridge-Newton, MA-NH",FALSE,84.5
"5213",78.9,33015069300,"Boston-Cambridge-Newton, MA-NH",FALSE,78.9
"5214",79.6,33015069700,"Boston-Cambridge-Newton, MA-NH",FALSE,79.6
"5215",84.4,33015071000,"Boston-Cambridge-Newton, MA-NH",FALSE,84.4
"5216",78.6,33015100100,"Boston-Cambridge-Newton, MA-NH",FALSE,78.6
"5217",78.3,33015100200,"Boston-Cambridge-Newton, MA-NH",FALSE,78.3
"5218",80.9,33015100301,"Boston-Cambridge-Newton, MA-NH",FALSE,80.9
"5219",84.9,33015100302,"Boston-Cambridge-Newton, MA-NH",FALSE,84.9
"5220",79.9,33015100400,"Boston-Cambridge-Newton, MA-NH",FALSE,79.9
"5221",81.5,33015101100,"Boston-Cambridge-Newton, MA-NH",FALSE,81.5
"5222",80.2,33015102100,"Boston-Cambridge-Newton, MA-NH",FALSE,80.2
"5223",81.6,33015103100,"Boston-Cambridge-Newton, MA-NH",FALSE,81.6
"5224",79.8,33015104101,"Boston-Cambridge-Newton, MA-NH",FALSE,79.8
"5225",82.2,33015104102,"Boston-Cambridge-Newton, MA-NH",FALSE,82.2
"5226",83.3,33015105100,"Boston-Cambridge-Newton, MA-NH",FALSE,83.3
"5227",81.9,33015106101,"Boston-Cambridge-Newton, MA-NH",FALSE,81.9
"5228",84.8,33015106102,"Boston-Cambridge-Newton, MA-NH",FALSE,84.8
"5229",78.9,33015106200,"Boston-Cambridge-Newton, MA-NH",FALSE,78.9
"5230",78.6,33015106400,"Boston-Cambridge-Newton, MA-NH",FALSE,78.6
"5231",78.7,33015107100,"Boston-Cambridge-Newton, MA-NH",FALSE,78.7
"5232",82.6,33015107200,"Boston-Cambridge-Newton, MA-NH",FALSE,82.6
"5233",81.7,33015107400,"Boston-Cambridge-Newton, MA-NH",FALSE,81.7
"5234",84.5,33015107500,"Boston-Cambridge-Newton, MA-NH",FALSE,84.5
"5235",83.6,33017080100,"Boston-Cambridge-Newton, MA-NH",FALSE,83.6
"5236",81.2,33017080500,"Boston-Cambridge-Newton, MA-NH",FALSE,81.2
"5237",80.9,33017081100,"Boston-Cambridge-Newton, MA-NH",FALSE,80.9
"5238",80.3,33017081200,"Boston-Cambridge-Newton, MA-NH",FALSE,80.3
"5239",80.6,33017081300,"Boston-Cambridge-Newton, MA-NH",FALSE,80.6
"5240",75.7,33017081400,"Boston-Cambridge-Newton, MA-NH",FALSE,75.7
"5241",78.3,33017081500,"Boston-Cambridge-Newton, MA-NH",FALSE,78.3
"5242",75.5,33017081600,"Boston-Cambridge-Newton, MA-NH",FALSE,75.5
"5243",82.1,33017082000,"Boston-Cambridge-Newton, MA-NH",FALSE,82.1
"5244",78.1,33017083001,"Boston-Cambridge-Newton, MA-NH",FALSE,78.1
"5245",79.1,33017083002,"Boston-Cambridge-Newton, MA-NH",FALSE,79.1
"5246",78.4,33017084100,"Boston-Cambridge-Newton, MA-NH",FALSE,78.4
"5247",79.3,33017084200,"Boston-Cambridge-Newton, MA-NH",FALSE,79.3
"5248",75.6,33017084300,"Boston-Cambridge-Newton, MA-NH",FALSE,75.6
"5249",76.5,33017084400,"Boston-Cambridge-Newton, MA-NH",FALSE,76.5
"5250",77.5,33017084500,"Boston-Cambridge-Newton, MA-NH",FALSE,77.5
"5251",78.2,33017084600,"Boston-Cambridge-Newton, MA-NH",FALSE,78.2
